1721.000977	-96.762825
1720.027344	-13.675096
1719.052734	-92.447983
1718.078125	71.761215
1717.104492	58.127625
1716.128906	59.149742
1715.154297	-84.136238
1714.178711	-10.133780
1713.204102	-0.894868
1712.228516	10.272351
1711.251953	-7.354551
1710.276367	-12.740106
1709.299805	-34.046921
1708.324219	-20.022936
1707.347656	-65.394913
1706.370117	93.515785
1705.393555	80.460251
1704.416016	238.370895
1703.438477	73.511749
1702.460938	82.216568
1701.483398	-11.733282
1700.505859	60.148037
1699.527344	134.202484
1698.548828	-4.178000
1697.570313	43.678177
1696.591797	-67.133133
1695.612305	151.224701
1694.632813	70.525505
1693.653320	10.034450
1692.673828	-99.151779
1691.694336	112.970222
1690.713867	202.344772
1689.734375	-1.790513
1688.753906	10.705804
1687.772461	-63.657425
1686.791992	40.279972
1685.810547	62.475513
1684.830078	87.087135
1683.848633	65.706703
1682.866211	189.369476
1681.884766	-114.859909
1680.902344	140.964111
1679.919922	-79.330910
1678.937500	-121.493134
1677.955078	52.536522
1676.971680	28.030111
1675.989258	125.554947
1675.005859	-23.631865
1674.022461	53.433292
1673.038086	-37.307079
1672.054688	-128.021988
1671.070313	-152.682327
1670.085938	53.774044
1669.101563	90.007942
1668.117188	85.603699
1667.131836	-35.564278
1666.146484	69.177429
1665.161133	44.494457
1664.175781	151.739670
1663.189453	38.310978
1662.204102	226.694885
1661.217773	-59.032028
1660.231445	-27.797453
1659.245117	142.825592
1658.257813	-41.277592
1657.270508	-73.290253
1656.284180	-135.623550
1655.295898	-109.295677
1654.308594	-108.232124
1653.321289	70.035591
1652.333008	147.057053
1651.344727	-97.176567
1650.356445	103.886101
1649.367188	6.524820
1648.378906	144.392151
1647.389648	49.706188
1646.400391	-145.964783
1645.411133	-33.251736
1644.420898	26.416731
1643.431641	111.389168
1642.441406	-192.473740
1641.451172	87.006714
1640.459961	108.979881
1639.469727	14.940800
1638.478516	155.622345
1637.487305	-54.300362
1636.496094	25.939154
1635.504883	194.454956
1634.512695	-42.894775
1633.520508	80.314476
1632.528320	-18.201906
1631.536133	155.459869
1630.543945	104.946671
1629.550781	454.893066
1628.557617	-38.655098
1627.564453	-58.720997
1626.571289	258.502167
1625.578125	409.590668
1624.583984	356.905640
1623.589844	352.082245
1622.595703	442.867523
1621.601563	284.785858
1620.606445	511.369293
1619.611328	516.774109
1618.616211	564.937683
1617.621094	522.704468
1616.625977	314.789063
1615.629883	408.295044
1614.633789	712.672180
1613.637695	668.109558
1612.641602	580.953674
1611.645508	604.258728
1610.648438	361.718323
1609.651367	560.667603
1608.654297	649.257629
1607.657227	424.522095
1606.659180	846.477966
1605.662109	606.830566
1604.664063	535.146301
1603.666016	653.866455
1602.666992	785.078430
1601.668945	635.885681
1600.669922	646.961365
1599.670898	580.484863
1598.671875	641.658081
1597.671875	725.332031
1596.672852	636.444031
1595.672852	355.079620
1594.672852	493.820465
1593.671875	212.633118
1592.671875	398.858002
1591.670898	315.202881
1590.669922	266.564911
1589.668945	515.127441
1588.667969	274.249481
1587.666016	240.655624
1586.664063	112.251747
1585.662109	103.675339
1584.660156	37.734802
1583.658203	151.400665
1582.655273	105.428833
1581.652344	79.424477
1580.649414	183.043732
1579.646484	84.771873
1578.642578	200.798508
1577.638672	10.391937
1576.634766	34.239658
1575.630859	207.467667
1574.626953	154.088669
1573.622070	18.587349
1572.618164	214.093216
1571.613281	240.333420
1570.607422	229.237747
1569.602539	29.154577
1568.596680	209.532776
1567.590820	96.511993
1566.584961	80.451843
1565.579102	128.989334
1564.572266	204.812439
1563.566406	220.994354
1562.559570	28.567055
1561.551758	-47.119484
1560.544922	-13.568127
1559.537109	72.059784
1558.530273	-53.242428
1557.521484	-69.381081
1556.513672	85.598038
1555.505859	76.852837
1554.497070	127.580284
1553.488281	-79.485733
1552.479492	85.202278
1551.470703	24.362768
1550.460938	-78.583618
1549.451172	132.989731
1548.441406	-21.965265
1547.431641	-33.306244
1546.421875	9.784975
1545.411133	-28.820702
1544.400391	-55.060909
1543.389648	156.119904
1542.378906	55.633774
1541.367188	63.936611
1540.355469	54.915150
1539.343750	-40.611275
1538.332031	2.237228
1537.320313	20.348396
1536.307617	-8.498563
1535.294922	-42.290745
1534.282227	54.744415
1533.269531	23.382442
1532.256836	-52.398975
1531.243164	-273.728790
1530.229492	-51.020668
1529.215820	-38.030266
1528.202148	58.761211
1527.187500	-61.425545
1526.172852	-188.972824
1525.158203	-144.014130
1524.143555	-140.967117
1523.127930	-29.582733
1522.113281	0.490569
1521.097656	-119.642021
1520.082031	55.612007
1519.065430	-86.669189
1518.049805	145.060440
1517.033203	101.179497
1516.016602	-58.277996
1515.000000	-156.215866
1513.982422	124.422577
1512.965820	186.208954
1511.948242	29.264059
1510.930664	95.925713
1509.913086	-186.216690
1508.894531	-60.635689
1507.875977	18.236099
1506.857422	1.339668
1505.838867	48.244930
1504.820313	58.319660
1503.800781	90.450722
1502.781250	220.659668
1501.761719	112.968613
1500.742188	27.379148
1499.721680	-80.246246
1498.702148	59.668194
1497.681641	77.016739
1496.661133	67.411827
1495.639648	-42.603367
1494.618164	-25.261118
1493.597656	36.141830
1492.576172	197.847458
1491.553711	119.693359
1490.532227	232.389114
1489.509766	168.936478
1488.487305	56.609062
1487.464844	245.029617
1486.442383	-126.343155
1485.418945	-57.705235
1484.395508	10.909330
1483.372070	-108.581772
1482.348633	-49.742290
1481.324219	-117.892189
1480.300781	-46.855251
1479.276367	-92.995720
1478.251953	224.459915
1477.226563	227.081390
1476.202148	-50.763783
1475.176758	-9.046183
1474.151367	91.176582
1473.125000	193.797546
1472.099609	60.015133
1471.073242	118.771980
1470.046875	58.158836
1469.020508	151.016220
1467.994141	95.323311
1466.966797	188.157822
1465.939453	44.888725
1464.912109	232.629959
1463.884766	208.655609
1462.856445	196.864746
1461.829102	87.836182
1460.800781	294.929901
1459.772461	297.774506
1458.743164	317.643158
1457.714844	330.245270
1456.685547	92.649055
1455.656250	217.052277
1454.625977	159.305328
1453.596680	140.459198
1452.566406	298.819580
1451.536133	309.115356
1450.505859	76.822639
1449.474609	-36.498096
1448.444336	126.724319
1447.413086	258.378815
1446.381836	162.145233
1445.350586	-30.958317
1444.318359	134.648239
1443.286133	50.697384
1442.253906	296.203247
1441.221680	50.079395
1440.189453	167.234467
1439.156250	160.921524
1438.123047	48.167740
1437.089844	-23.374121
1436.056641	-29.540573
1435.022461	-55.026699
1433.988281	40.426910
1432.954102	-103.442070
1431.919922	105.642105
1430.885742	7.801843
1429.850586	112.959389
1428.815430	-127.277458
1427.780273	33.477333
1426.744141	-100.346100
1425.708984	2.478841
1424.672852	-3.304084
1423.636719	89.874573
1422.600586	120.335373
1421.563477	-80.707230
1420.527344	-81.490997
1419.490234	-113.580391
1418.452148	-10.656752
1417.415039	-196.883881
1416.376953	106.048958
1415.338867	208.980301
1414.300781	237.256973
1413.262695	32.028515
1412.224609	-33.462761
1411.185547	52.719559
1410.146484	-84.853828
1409.107422	-154.973846
1408.067383	82.809654
1407.027344	-8.880033
1405.987305	34.131927
1404.947266	230.988144
1403.907227	64.957184
1402.866211	-79.344612
1401.826172	175.179214
1400.785156	81.426399
1399.743164	23.762280
1398.702148	-45.830276
1397.660156	26.232243
1396.618164	119.899704
1395.576172	155.997208
1394.533203	196.909912
1393.491211	247.444427
1392.448242	202.100632
1391.405273	315.003906
1390.361328	92.418419
1389.318359	490.471680
1388.274414	543.476379
1387.230469	749.759827
1386.186523	721.364807
1385.141602	403.379852
1384.097656	633.613647
1383.052734	751.327454
1382.007813	785.305420
1380.961914	680.587280
1379.916992	685.951172
1378.871094	736.767029
1377.825195	562.931946
1376.778320	480.007446
1375.732422	542.896179
1374.685547	326.329742
1373.638672	446.607391
1372.591797	378.257172
1371.543945	235.969543
1370.497070	482.785461
